"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"1986","MAR03408",0,"HMR_3408","Beta oxidation of even-chain fatty acids (mitochondrial)","(7Z)-octadecenoyl-CoA[m] + 8 CoA[m] + 7 FAD[m] + 8 H2O[m] + 8 NAD+[m] => 9 acetyl-CoA[m] + 7 FADH2[m] + 8 H+[m] + 8 NADH[m]"
"1987","MAR03409",0,"HMR_3409","Beta oxidation of even-chain fatty acids (mitochondrial)","(6Z,9Z)-octadecadienoyl-CoA[m] + 8 CoA[m] + 6 FAD[m] + 8 H2O[m] + 8 NAD+[m] => 9 acetyl-CoA[m] + 6 FADH2[m] + 8 H+[m] + 8 NADH[m]"
"1988","MAR03411",0,"HMR_3411","Beta oxidation of even-chain fatty acids (mitochondrial)","9-eicosenoyl-CoA[m] + 9 CoA[m] + 8 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 8 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"1989","MAR03413",0,"HMR_3413","Beta oxidation of even-chain fatty acids (mitochondrial)","(8Z,11Z)-eicosadienoyl-CoA[m] + 9 CoA[m] + 7 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 7 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"1990","MAR03414",0,"HMR_3414","Beta oxidation of even-chain fatty acids (mitochondrial)","(5Z,8Z,11Z)-eicosatrienoyl-CoA[m] + 9 CoA[m] + 6 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 6 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"1991","MAR03416",0,"HMR_3416","Beta oxidation of even-chain fatty acids (mitochondrial)","(11Z)-docosenoyl-CoA[m] + 10 CoA[m] + 9 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 9 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"1992","MAR03421",0,"HMR_3421","Beta oxidation of even-chain fatty acids (mitochondrial)","(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA[m] + 10 CoA[m] + 6 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 6 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"1993","MAR03422",0,"HMR_3422","Beta oxidation of even-chain fatty acids (mitochondrial)","(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA[m] + 10 CoA[m] + 5 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 5 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"1994","MAR03423",0,"HMR_3423","Beta oxidation of even-chain fatty acids (mitochondrial)","(11Z,14Z)-eicosadienoyl-CoA[m] + 9 CoA[m] + 7 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 7 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"1995","MAR03424",0,"HMR_3424","Beta oxidation of even-chain fatty acids (mitochondrial)","(13Z,16Z)-docosadienoyl-CoA[m] + 10 CoA[m] + 8 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 8 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"1996","MAR03425",0,"HMR_3425","Beta oxidation of even-chain fatty acids (mitochondrial)","10,13,16-docosatrienoyl-CoA[m] + 10 CoA[m] + 7 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 7 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"1997","MAR03426",0,"HMR_3426","Beta oxidation of even-chain fatty acids (mitochondrial)","8 CoA[m] + 5 FAD[m] + 8 H2O[m] + linolenoyl-CoA[m] + 8 NAD+[m] => 9 acetyl-CoA[m] + 5 FADH2[m] + 8 H+[m] + 8 NADH[m]"
"1998","MAR09719",0,"HMR_9719","Beta oxidation of even-chain fatty acids (mitochondrial)","(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[m] + 8 CoA[m] + 4 FAD[m] + 8 H2O[m] + 8 NAD+[m] => 9 acetyl-CoA[m] + 4 FADH2[m] + 8 H+[m] + 8 NADH[m]"
"1999","MAR03427",0,"HMR_3427","Beta oxidation of even-chain fatty acids (mitochondrial)","(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[m] + 9 CoA[m] + 5 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 5 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"2000","MAR03428",0,"HMR_3428","Beta oxidation of even-chain fatty acids (mitochondrial)","(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[m] + 9 CoA[m] + 4 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 4 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"2001","MAR03429",0,"HMR_3429","Beta oxidation of even-chain fatty acids (mitochondrial)","(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[m] + 10 CoA[m] + 5 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 5 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"2002","MAR03430",0,"FAOXC226","Beta oxidation of even-chain fatty acids (mitochondrial)","(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[m] + 10 CoA[m] + 4 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 4 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"2003","MAR03431",0,"HMR_3431","Beta oxidation of even-chain fatty acids (mitochondrial)","(11Z,14Z,17Z)-eicosatrienoyl-CoA[m] + 9 CoA[m] + 6 FAD[m] + 9 H2O[m] + 9 NAD+[m] => 10 acetyl-CoA[m] + 6 FADH2[m] + 9 H+[m] + 9 NADH[m]"
"2004","MAR03432",0,"HMR_3432","Beta oxidation of even-chain fatty acids (mitochondrial)","13,16,19-docosatrienoyl-CoA[m] + 10 CoA[m] + 7 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 7 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"2005","MAR03433",0,"HMR_3433","Beta oxidation of even-chain fatty acids (mitochondrial)","10,13,16,19-docosatetraenoyl-CoA[m] + 10 CoA[m] + 6 FAD[m] + 10 H2O[m] + 10 NAD+[m] => 11 acetyl-CoA[m] + 6 FADH2[m] + 10 H+[m] + 10 NADH[m]"
"2006","MAR03170",0,"HMR_3170","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + heneicosanoyl-CoA[m] => (2E)-heneicosenoyl-CoA[m] + FADH2[m]"
"2007","MAR03171",0,"HMR_3171","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-heneicosenoyl-CoA[m] + H2O[m] => 3-hydroxyheneicosanoyl-CoA[m]"
"2008","MAR03172",0,"HMR_3172","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxyheneicosanoyl-CoA[m] + NAD+[m] => 3-oxoheneicosanoyl-CoA[m] + H+[m] + NADH[m]"
"2009","MAR03173",0,"HMR_3173","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxoheneicosanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + nonadecanoyl-CoA[m]"
"2010","MAR03174",0,"HMR_3174","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + nonadecanoyl-CoA[m] => (2E)-nonadecenoyl-CoA[m] + FADH2[m]"
"2011","MAR03175",0,"HMR_3175","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-nonadecenoyl-CoA[m] + H2O[m] => 3-hydroxynonadecanoyl-CoA[m]"
"2012","MAR03176",0,"HMR_3176","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxynonadecanoyl-CoA[m] + NAD+[m] => 3-oxononadecanoyl-CoA[m] + H+[m] + NADH[m]"
"2013","MAR03177",0,"HMR_3177","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxononadecanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + heptadecanoyl-CoA[m]"
"2014","MAR03178",0,"HMR_3178","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + heptadecanoyl-CoA[m] => (2E)-heptadecenoyl-CoA[m] + FADH2[m]"
"2015","MAR03179",0,"HMR_3179","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-heptadecenoyl-CoA[m] + H2O[m] => 3-hydroxyheptadecanoyl-CoA[m]"
"2016","MAR03180",0,"HMR_3180","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxyheptadecanoyl-CoA[m] + NAD+[m] => 3-oxoheptadecanoyl-CoA[m] + H+[m] + NADH[m]"
"2017","MAR03181",0,"HMR_3181","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxoheptadecanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + pentadecanoyl-CoA[m]"
"2018","MAR03182",0,"HMR_3182","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + pentadecanoyl-CoA[m] => (2E)-pentadecenoyl-CoA[m] + FADH2[m]"
"2019","MAR03183",0,"HMR_3183","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-pentadecenoyl-CoA[m] + H2O[m] => 3-hydroxypentadecanoyl-CoA[m]"
"2020","MAR03184",0,"HMR_3184","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxypentadecanoyl-CoA[m] + NAD+[m] => 3-oxopentadecanoyl-CoA[m] + H+[m] + NADH[m]"
"2021","MAR03185",0,"HMR_3185","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxopentadecanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + tridecanoyl-CoA[m]"
"2022","MAR03186",0,"HMR_3186","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + tridecanoyl-CoA[m] => (2E)-tridecenoyl-CoA[m] + FADH2[m]"
"2023","MAR03187",0,"HMR_3187","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-tridecenoyl-CoA[m] + H2O[m] => 3-hydroxytridecanoyl-CoA[m]"
"2024","MAR03188",0,"HMR_3188","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxytridecanoyl-CoA[m] + NAD+[m] => 3-oxotridecanoyl-CoA[m] + H+[m] + NADH[m]"
"2025","MAR03189",0,"HMR_3189","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxotridecanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + undecanoyl-CoA[m]"
"2026","MAR03190",0,"HMR_3190","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + undecanoyl-CoA[m] => (2E)-undecenoyl-CoA[m] + FADH2[m]"
"2027","MAR03191",0,"HMR_3191","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-undecenoyl-CoA[m] + H2O[m] => 3-hydroxyundecanoyl-CoA[m]"
"2028","MAR03192",0,"HMR_3192","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxyundecanoyl-CoA[m] + NAD+[m] => 3-oxoundecanoyl-CoA[m] + H+[m] + NADH[m]"
"2029","MAR03193",0,"HMR_3193","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxoundecanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + nonanoyl-CoA[m]"
"2030","MAR03194",0,"HMR_3194","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + nonanoyl-CoA[m] => (2E)-nonenoyl-CoA[m] + FADH2[m]"
"2031","MAR03195",0,"HMR_3195","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-nonenoyl-CoA[m] + H2O[m] => 3-hydroxynonanoyl-CoA[m]"
"2032","MAR03196",0,"HMR_3196","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxynonanoyl-CoA[m] + NAD+[m] => 3-oxononanoyl-CoA[m] + H+[m] + NADH[m]"
"2033","MAR03197",0,"HMR_3197","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxononanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + heptanoyl-CoA[m]"
"2034","MAR03198",0,"HMR_3198","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + heptanoyl-CoA[m] => (2E)-heptenoyl-CoA[m] + FADH2[m]"
"2035","MAR03199",0,"HMR_3199","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-heptenoyl-CoA[m] + H2O[m] => 3-hydroxyheptanoyl-CoA[m]"
"2036","MAR03200",0,"HMR_3200","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxyheptanoyl-CoA[m] + NAD+[m] => 3-oxoheptanoyl-CoA[m] + H+[m] + NADH[m]"
"2037","MAR03201",0,"HMR_3201","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxoheptanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + pentanoyl-CoA[m]"
"2038","MAR03202",0,"HMR_3202","Beta oxidation of odd-chain fatty acids (mitochondrial)","FAD[m] + pentanoyl-CoA[m] => (2E)-pentenoyl-CoA[m] + FADH2[m]"
"2039","MAR03203",0,"HMR_3203","Beta oxidation of odd-chain fatty acids (mitochondrial)","(2E)-pentenoyl-CoA[m] + H2O[m] => 3-hydroxypentanoyl-CoA[m]"
"2040","MAR03204",0,"HMR_3204","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-hydroxypentanoyl-CoA[m] + NAD+[m] => 3-oxopentanoyl-CoA[m] + H+[m] + NADH[m]"
"2041","MAR03205",0,"HMR_3205","Beta oxidation of odd-chain fatty acids (mitochondrial)","3-oxopentanoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + propanoyl-CoA[m]"
"2042","MAR03396",0,"HMR_3396","Beta oxidation of odd-chain fatty acids (mitochondrial)","(10Z)-heptadecenoyl-CoA[m] + 7 CoA[m] + 6 FAD[m] + 7 H2O[m] + 7 NAD+[m] => 7 acetyl-CoA[m] + 6 FADH2[m] + 7 H+[m] + 7 NADH[m] + propanoyl-CoA[m]"
"2043","MAR03397",0,"HMR_3397","Beta oxidation of odd-chain fatty acids (mitochondrial)","9-heptadecenoyl-CoA[m] + 7 CoA[m] + 6 FAD[m] + 7 H2O[m] + 7 NAD+[m] => 7 acetyl-CoA[m] + 6 FADH2[m] + 7 H+[m] + 7 NADH[m] + propanoyl-CoA[m]"
"2044","MAR03240",7.61904761904762e-07,"HMR_3240","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","(13Z)-eicosenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-2,13-eicosadienoyl-CoA[m]"
"2045","MAR03241",7.61904761904762e-07,"HMR_3241","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","H2O[m] + trans,cis-2,13-eicosadienoyl-CoA[m] => 3(S)-hydroxy-13-cis-eicosenoyl-CoA[m]"
"2046","MAR03242",7.61904761904762e-07,"HMR_3242","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","3(S)-hydroxy-13-cis-eicosenoyl-CoA[m] + NAD+[m] => 3-oxo-13-cis-eicosenoyl-CoA[m] + H+[m] + NADH[m]"
"2047","MAR03243",7.61904761904762e-07,"HMR_3243","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","3-oxo-13-cis-eicosenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + cis-vaccenoyl-CoA[m]"
"2048","MAR03244",0,"HMR_3244","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","cis-vaccenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-octadeca-2,11-dienoyl-CoA[m]"
"2049","MAR03245",0,"HMR_3245","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","H2O[m] + trans,cis-octadeca-2,11-dienoyl-CoA[m] => (S)-3-hydroxy-11-cis-octadecenoyl-CoA[m]"
"2050","MAR03246",0,"HMR_3246","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","(S)-3-hydroxy-11-cis-octadecenoyl-CoA[m] + NAD+[m] => 3-oxo-11-cis-octadecenoyl-CoA[m] + H+[m] + NADH[m]"
"2051","MAR03247",0,"HMR_3247","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","3-oxo-11-cis-octadecenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + palmitoleoyl-CoA[m]"
"2052","MAR03250",0,"RE2913M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","FAD[m] + palmitoleoyl-CoA[m] => FADH2[m] + trans,cis-hexadeca-2,9-dienoyl-CoA[m]"
"2053","MAR03252",0,"RE2919M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","H2O[m] + trans,cis-hexadeca-2,9-dienoyl-CoA[m] => (S)-3-hydroxypalmitoleoyl-CoA[m]"
"2054","MAR03254",0,"RE2908M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","(S)-3-hydroxypalmitoleoyl-CoA[m] + NAD+[m] => 3-oxopalmitoleoyl-CoA[m] + H+[m] + NADH[m]"
"2055","MAR03256",0,"HMR_3256;RE2916M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","3-oxopalmitoleoyl-CoA[m] + CoA[m] => (7Z)-tetradecenoyl-CoA[m] + acetyl-CoA[m]"
"2056","MAR03258",0,"HMR_3258;RE2914M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","(7Z)-tetradecenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-myristo-2,7-dienoyl-CoA[m]"
"2057","MAR03260",0,"RE2920M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","H2O[m] + trans,cis-myristo-2,7-dienoyl-CoA[m] => cis-(3S)-hydroxytetradec-7-enoyl-CoA[m]"
"2058","MAR03262",0,"RE2909M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","cis-(3S)-hydroxytetradec-7-enoyl-CoA[m] + NAD+[m] => 3-oxomyrist-7-enoyl-CoA[m] + H+[m] + NADH[m]"
"2059","MAR03264",0,"HMR_3264;RE2917M","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","3-oxomyrist-7-enoyl-CoA[m] + CoA[m] => (5Z)-dodecenoyl-CoA[m] + acetyl-CoA[m]"
"2060","MAR03272",0,"HMR_3272","Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial)","(2E)-dodecenoyl-CoA[m] <=> (5Z)-dodecenoyl-CoA[m]"
"2061","MAR03356",0,"HMR_3356","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","(13Z)-eicosenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-2,13-eicosadienoyl-CoA[p]"
"2062","MAR03357",0,"HMR_3357","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","H2O[p] + trans,cis-2,13-eicosadienoyl-CoA[p] => 3(S)-hydroxy-13-cis-eicosenoyl-CoA[p]"
"2063","MAR03358",0,"HMR_3358","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","3(S)-hydroxy-13-cis-eicosenoyl-CoA[p] + NAD+[p] => 3-oxo-13-cis-eicosenoyl-CoA[p] + H+[p] + NADH[p]"
"2064","MAR03359",0,"HMR_3359","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","3-oxo-13-cis-eicosenoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + cis-vaccenoyl-CoA[p]"
"2065","MAR03360",0,"HMR_3360","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","cis-vaccenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-octadeca-2,11-dienoyl-CoA[p]"
"2066","MAR03361",0,"HMR_3361","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","H2O[p] + trans,cis-octadeca-2,11-dienoyl-CoA[p] => (S)-3-hydroxy-11-cis-octadecenoyl-CoA[p]"
"2067","MAR03362",0,"HMR_3362","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","(S)-3-hydroxy-11-cis-octadecenoyl-CoA[p] + NAD+[p] => 3-oxo-11-cis-octadecenoyl-CoA[p] + H+[p] + NADH[p]"
"2068","MAR03363",0,"HMR_3363","Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal)","3-oxo-11-cis-octadecenoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + palmitoleoyl-CoA[p]"
"2069","MAR03218",0,"HMR_3218","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","(13Z)-docosenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-2,13-docosadienoyl-CoA[m]"
"2070","MAR03219",0,"HMR_3219","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","H2O[m] + trans,cis-2,13-docosadienoyl-CoA[m] => 3(S)-hydroxy-13-cis-docosenoyl-CoA[m]"
"2071","MAR03220",0,"HMR_3220","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3(S)-hydroxy-13-cis-docosenoyl-CoA[m] + NAD+[m] => 3-oxo-13cis-docosenoyl-CoA[m] + H+[m] + NADH[m]"
"2072","MAR03221",0,"HMR_3221","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3-oxo-13cis-docosenoyl-CoA[m] + CoA[m] => (11Z)-eicosenoyl-CoA[m] + acetyl-CoA[m]"
"2073","MAR03222",0,"HMR_3222","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","(11Z)-eicosenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-2,11-eicosadienoyl-CoA[m]"
"2074","MAR03223",0,"HMR_3223","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","H2O[m] + trans,cis-2,11-eicosadienoyl-CoA[m] => 3(S)-hydroxy-11-cis-eicosenoyl-CoA[m]"
"2075","MAR03224",0,"HMR_3224","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3(S)-hydroxy-11-cis-eicosenoyl-CoA[m] + NAD+[m] => 3-oxo-11-cis-eicosenoyl-CoA[m] + H+[m] + NADH[m]"
"2076","MAR03225",0,"HMR_3225","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3-oxo-11-cis-eicosenoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + oleoyl-CoA[m]"
"2077","MAR03226",0,"r1472","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","FAD[m] + oleoyl-CoA[m] => FADH2[m] + trans,cis-octadeca-2,9-dienoyl-CoA[m]"
"2078","MAR03227",0,"r1474","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","H2O[m] + trans,cis-octadeca-2,9-dienoyl-CoA[m] => (S)-3-hydroxyoleyleoyl-CoA[m]"
"2079","MAR03228",0,"r1477","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","(S)-3-hydroxyoleyleoyl-CoA[m] + NAD+[m] => 3-oxooleoyl-CoA[m] + H+[m] + NADH[m]"
"2080","MAR03229",0,"HMR_3229","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3-oxooleoyl-CoA[m] + CoA[m] => 7-hexadecenoyl-CoA[m] + acetyl-CoA[m]"
"2081","MAR03230",0,"HMR_3230","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","7-hexadecenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-hexadeca-2,7-dienoyl-CoA[m]"
"2082","MAR03231",0,"HMR_3231","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","H2O[m] + trans,cis-hexadeca-2,7-dienoyl-CoA[m] => (S)-3-hydroxy-7-hexadecenoyl-CoA[m]"
"2083","MAR03232",0,"HMR_3232","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","(S)-3-hydroxy-7-hexadecenoyl-CoA[m] + NAD+[m] => 3-oxo-7-hexadecenoyl-CoA[m] + H+[m] + NADH[m]"
"2084","MAR03233",0,"HMR_3233","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3-oxo-7-hexadecenoyl-CoA[m] + CoA[m] => 5-tetradecenoyl-CoA[m] + acetyl-CoA[m]"
"2085","MAR03234",0,"HMR_3234","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","5-tetradecenoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis-myristo-2,5-dienoyl-CoA[m]"
"2086","MAR03235",0,"HMR_3235","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","H2O[m] + trans,cis-myristo-2,5-dienoyl-CoA[m] => cis-(3S)-hydroxytetradec-5-enoyl-CoA[m]"
"2087","MAR03236",0,"HMR_3236","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","cis-(3S)-hydroxytetradec-5-enoyl-CoA[m] + NAD+[m] => 3-oxomyrist-5-enoyl-CoA[m] + H+[m] + NADH[m]"
"2088","MAR03237",0,"HMR_3237","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","3-oxomyrist-5-enoyl-CoA[m] + CoA[m] => (3Z)-dodecenoyl-CoA[m] + acetyl-CoA[m]"
"2089","MAR03239",0,"DCIm","Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial)","(2E)-dodecenoyl-CoA[m] <=> (3Z)-dodecenoyl-CoA[m]"
"2090","MAR03275",0,"RE1516M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","FAD[m] + linoleoyl-CoA[m] => FADH2[m] + trans,cis,cis-2,9,12-octadecatrienoyl-CoA[m]"
"2091","MAR03277",0,"RE1523M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","H2O[m] + trans,cis,cis-2,9,12-octadecatrienoyl-CoA[m] => (3S)-3-hydroxylinoleoyl-CoA[m]"
"2092","MAR03278",0,"RE0512M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","(3S)-3-hydroxylinoleoyl-CoA[m] + NAD+[m] => 3-oxolinoleoyl-CoA[m] + H+[m] + NADH[m]"
"2093","MAR03279",0,"RE1531M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","3-oxolinoleoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + cis,cis-palmito-7,10-dienoyl-CoA[m]"
"2094","MAR03280",0,"RE1517M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","cis,cis-palmito-7,10-dienoyl-CoA[m] + FAD[m] => FADH2[m] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m]"
"2095","MAR03281",0,"RE1522M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","H2O[m] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m] => (3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[m]"
"2096","MAR03282",0,"RE1525M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[m] + NAD+[m] => 3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[m] + H+[m] + NADH[m]"
"2097","MAR03283",0,"RE1532M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[m] + CoA[m] => acetyl-CoA[m] + cis,cis-myristo-5,8-dienoyl-CoA[m]"
"2098","MAR03284",0,"RE1518M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","cis,cis-myristo-5,8-dienoyl-CoA[m] + FAD[m] => FADH2[m] + trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]"
"2099","MAR03285",0,"RE1521M","Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial)","H2O[m] + trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m] => 3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA[m]"
