ReactionID,Compartment,MinFlux,MaxFlux
MAR02764,Carnitine shuttle (mitochondrial),-1000,1000
MAR02766,Carnitine shuttle (mitochondrial),-0.121302634426844,0
MAR02769,Carnitine shuttle (mitochondrial),-0.0347569002455392,0
MAR02770,Carnitine shuttle (mitochondrial),-0.0347569002450045,0
MAR02772,Carnitine shuttle (mitochondrial),0,0.0320813296469479
MAR02773,Carnitine shuttle (mitochondrial),-0.032081464364558,0
MAR02775,Carnitine shuttle (mitochondrial),0,0.0342295551853795
MAR02776,Carnitine shuttle (mitochondrial),-0.034229555184833,0
MAR03519,Carnitine shuttle (mitochondrial),-0.01,0
MAR03027,Carnitine shuttle (peroxisomal),-0.233344018632623,0
MAR03028,Carnitine shuttle (peroxisomal),0,0.233338436762421
MAR03029,Carnitine shuttle (peroxisomal),-1000,1000
MAR03030,Carnitine shuttle (peroxisomal),-0.464468299995406,1.01408881849306
MAR03033,Carnitine shuttle (peroxisomal),-1000,1000
MAR03034,Carnitine shuttle (peroxisomal),-1000,1000
MAR03035,Carnitine shuttle (peroxisomal),0,0.336680824775109
MAR03037,Carnitine shuttle (peroxisomal),-0.336685578121907,0
MAR02778,Carnitine shuttle (endoplasmic reticular),-1000,999.971553984693
MAR02780,Carnitine shuttle (endoplasmic reticular),-999.971553984702,1000
MAR02783,Carnitine shuttle (endoplasmic reticular),-0.422101362068977,0
MAR02785,Carnitine shuttle (endoplasmic reticular),0,0.422101362080522
MAR02787,Carnitine shuttle (endoplasmic reticular),-3.69071055980261e-05,0
MAR02788,Carnitine shuttle (endoplasmic reticular),0,3.69071055985278e-05
MAR02789,Carnitine shuttle (endoplasmic reticular),-3.69071899503794e-05,0
MAR02790,Carnitine shuttle (endoplasmic reticular),0,3.6907113007708e-05
MAR02791,Carnitine shuttle (endoplasmic reticular),-0.001227161261113,0
MAR02792,Carnitine shuttle (endoplasmic reticular),0,0.00122716126115169
MAR02793,Carnitine shuttle (endoplasmic reticular),-3.69071916145627e-05,0
MAR02794,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02795,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02796,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02797,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02798,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02799,Carnitine shuttle (endoplasmic reticular),-3.69071916149297e-05,0
MAR02800,Carnitine shuttle (endoplasmic reticular),0,3.69071055985325e-05
MAR02801,Carnitine shuttle (endoplasmic reticular),-1000,1000
MAR02803,Carnitine shuttle (endoplasmic reticular),-1000,1000
MAR02805,Carnitine shuttle (endoplasmic reticular),-3.69071055983802e-05,0
MAR02806,Carnitine shuttle (endoplasmic reticular),-3.69071055984731e-05,0
MAR02807,Carnitine shuttle (endoplasmic reticular),-0.149985359110815,0.00185225866805224
MAR02809,Carnitine shuttle (endoplasmic reticular),-0.00185225866802587,0.149985809447067
MAR02811,Carnitine shuttle (endoplasmic reticular),-3.69074943654212e-05,0
MAR02812,Carnitine shuttle (endoplasmic reticular),0,3.69074871846368e-05
MAR02813,Carnitine shuttle (endoplasmic reticular),-3.69074544238286e-05,0
MAR02814,Carnitine shuttle (endoplasmic reticular),-3.69074544239003e-05,0
MAR02815,Carnitine shuttle (endoplasmic reticular),-3.69074544239003e-05,0
MAR02816,Carnitine shuttle (endoplasmic reticular),-3.69074544239003e-05,0
MAR02817,Carnitine shuttle (endoplasmic reticular),-0.0137626916207174,0.142230837077124
MAR02819,Carnitine shuttle (endoplasmic reticular),-0.142230837067091,0.013762561935032
MAR02821,Carnitine shuttle (endoplasmic reticular),-3.69071055981709e-05,0
MAR02822,Carnitine shuttle (endoplasmic reticular),-3.69071055982753e-05,0
MAR02823,Carnitine shuttle (endoplasmic reticular),-0.00230669409989065,0
MAR02824,Carnitine shuttle (endoplasmic reticular),0,0.0023066940998951
MAR02825,Carnitine shuttle (endoplasmic reticular),0,0.254628050254041
MAR02827,Carnitine shuttle (endoplasmic reticular),0,0.254628050217081
MAR02829,Carnitine shuttle (endoplasmic reticular),0,3.69073247974475e-05
MAR02830,Carnitine shuttle (endoplasmic reticular),0,3.6907324797221e-05
MAR02831,Carnitine shuttle (endoplasmic reticular),-3.69071055983215e-05,0
MAR02832,Carnitine shuttle (endoplasmic reticular),-3.69071055982016e-05,0
MAR02833,Carnitine shuttle (endoplasmic reticular),0,3.69071055985188e-05
MAR02834,Carnitine shuttle (endoplasmic reticular),0,3.69071055984053e-05
MAR02835,Carnitine shuttle (endoplasmic reticular),-3.69071055982972e-05,0
MAR02836,Carnitine shuttle (endoplasmic reticular),0,3.69071055985066e-05
MAR02837,Carnitine shuttle (endoplasmic reticular),-3.69071055982734e-05,0
MAR02838,Carnitine shuttle (endoplasmic reticular),0,3.69071055985388e-05
MAR02839,Carnitine shuttle (endoplasmic reticular),-0.247904992306298,0.254628050253373
MAR02840,Carnitine shuttle (endoplasmic reticular),-0.247904992303141,0.254628050176677
MAR02841,Carnitine shuttle (endoplasmic reticular),-3.69072972723592e-05,0
MAR02842,Carnitine shuttle (endoplasmic reticular),-3.69072972725405e-05,0
MAR02843,Carnitine shuttle (endoplasmic reticular),-3.69072972725405e-05,0
MAR02844,Carnitine shuttle (endoplasmic reticular),-3.69072972725405e-05,0
MAR02845,Carnitine shuttle (endoplasmic reticular),0,3.69071055983529e-05
MAR02846,Carnitine shuttle (endoplasmic reticular),-3.69072893518011e-05,0
MAR02847,Carnitine shuttle (endoplasmic reticular),0,3.69072636701422e-05
MAR02848,Carnitine shuttle (endoplasmic reticular),-3.69071055982956e-05,0
MAR02849,Carnitine shuttle (endoplasmic reticular),-3.69071055980119e-05,0
MAR02850,Carnitine shuttle (endoplasmic reticular),0,3.6907105598575e-05
MAR02851,Carnitine shuttle (endoplasmic reticular),-3.69071055983267e-05,0
MAR02852,Carnitine shuttle (endoplasmic reticular),0,3.69072748703607e-05
MAR02853,Carnitine shuttle (endoplasmic reticular),-0.205079967163018,0.247904992301002
MAR02854,Carnitine shuttle (endoplasmic reticular),-0.205079967187553,0.247904992302851
MAR02855,Carnitine shuttle (endoplasmic reticular),-3.6907105598252e-05,0
MAR02856,Carnitine shuttle (endoplasmic reticular),-3.69071055983516e-05,0
MAR02857,Carnitine shuttle (endoplasmic reticular),-0.00168797873535723,0.000710453009512298
MAR02859,Carnitine shuttle (endoplasmic reticular),-0.00071045233956891,0.00168797873536965
MAR02861,Carnitine shuttle (endoplasmic reticular),-0.000208006376057305,0.30863815710478
MAR02862,Carnitine shuttle (endoplasmic reticular),-0.308633395228381,0.000208006575266566
MAR02863,Carnitine shuttle (endoplasmic reticular),-0.245331791503744,0.109432565664214
MAR02864,Carnitine shuttle (endoplasmic reticular),-0.109432565684244,0.245331791448865
MAR02865,Carnitine shuttle (endoplasmic reticular),0,0.189981680196414
MAR02866,Carnitine shuttle (endoplasmic reticular),-0.189981164894655,0
MAR02867,Carnitine shuttle (endoplasmic reticular),-0.189981164895889,0.000544379807577108
MAR02868,Carnitine shuttle (endoplasmic reticular),-0.000544379807574105,0.189981164921549
MAR02869,Carnitine shuttle (endoplasmic reticular),-0.424839845224027,0.604425753919932
MAR02870,Carnitine shuttle (endoplasmic reticular),-0.424839845222781,0.604425753923537
MAR02871,Carnitine shuttle (endoplasmic reticular),0,3.69071055983997e-05
MAR02872,Carnitine shuttle (endoplasmic reticular),-3.69071055981054e-05,0
MAR02873,Carnitine shuttle (endoplasmic reticular),0,3.69071055984485e-05
MAR02874,Carnitine shuttle (endoplasmic reticular),-3.69071055982507e-05,0
MAR02875,Carnitine shuttle (endoplasmic reticular),-0.109432565659681,0.0984096015851905
MAR02876,Carnitine shuttle (endoplasmic reticular),-0.0984096081113672,0.109432565679706
MAR02878,Carnitine shuttle (endoplasmic reticular),-0.0984096081127469,3.69073233179914e-05
MAR02879,Carnitine shuttle (endoplasmic reticular),-3.69071055982946e-05,0.0984096081232688
MAR02880,Carnitine shuttle (endoplasmic reticular),-1000,1000
MAR02882,Carnitine shuttle (endoplasmic reticular),-1000,1000
MAR02884,Carnitine shuttle (endoplasmic reticular),-0.000106995925992779,0.012039771389824
MAR02886,Carnitine shuttle (endoplasmic reticular),-0.0120397713898625,0.000106996334622545
MAR02888,Carnitine shuttle (endoplasmic reticular),-0.0921120821142484,0.00181841967870123
MAR02890,Carnitine shuttle (endoplasmic reticular),-0.0018184196785933,0.0921120821117631
MAR02892,Carnitine shuttle (endoplasmic reticular),-0.00399576357795388,0.0181035137434539
MAR02894,Carnitine shuttle (endoplasmic reticular),-0.0181035137432046,0.00399576110229964
MAR02896,Carnitine shuttle (endoplasmic reticular),-0.604425468531858,0.424404682297759
MAR02897,Carnitine shuttle (endoplasmic reticular),-0.604425468533296,0.42440468226922
MAR02898,Carnitine shuttle (endoplasmic reticular),0,0.0003506196766977
MAR02899,Carnitine shuttle (endoplasmic reticular),-0.000350617503184645,0
MAR02900,Carnitine shuttle (endoplasmic reticular),-3.69071055982652e-05,0.0658236045441722
MAR02901,Carnitine shuttle (endoplasmic reticular),-3.69071055982652e-05,0.0658236045425942
MAR02902,Carnitine shuttle (endoplasmic reticular),0,3.6907105598533e-05
MAR02903,Carnitine shuttle (endoplasmic reticular),-3.69071055982927e-05,0
MAR02904,Carnitine shuttle (endoplasmic reticular),-0.0924226304179509,3.6907105598533e-05
MAR02905,Carnitine shuttle (endoplasmic reticular),-3.6907105598322e-05,0.0924226304201067
MAR02906,Carnitine shuttle (endoplasmic reticular),-3.69071055982681e-05,0
MAR02907,Carnitine shuttle (endoplasmic reticular),-3.69071055982681e-05,0
MAR02908,Carnitine shuttle (endoplasmic reticular),0,3.69071055986002e-05
MAR02909,Carnitine shuttle (endoplasmic reticular),-3.69071055982624e-05,0
MAR02910,Carnitine shuttle (endoplasmic reticular),-3.69071055983595e-05,0
MAR02911,Carnitine shuttle (endoplasmic reticular),0,3.69071055986531e-05
MAR02912,Carnitine shuttle (endoplasmic reticular),-0.20507995256883,3.69071055981045e-05
MAR02913,Carnitine shuttle (endoplasmic reticular),-0.205079952602575,3.69071055981045e-05
MAR02914,Carnitine shuttle (endoplasmic reticular),-3.69071055981814e-05,0.205079952600022
MAR02915,Carnitine shuttle (endoplasmic reticular),-3.69071055983035e-05,0
MAR02916,Carnitine shuttle (endoplasmic reticular),-3.69071055983035e-05,0
MAR02917,Carnitine shuttle (endoplasmic reticular),0,3.69071055985576e-05
MAR02918,Carnitine shuttle (endoplasmic reticular),-3.69071130998293e-05,0
MAR02919,Carnitine shuttle (endoplasmic reticular),-3.69071130999054e-05,0
MAR02920,Carnitine shuttle (endoplasmic reticular),0,3.69071055986219e-05
MAR02921,Carnitine shuttle (endoplasmic reticular),0,3.69071055982079e-05
MAR02922,Carnitine shuttle (endoplasmic reticular),0,3.69071055982079e-05
MAR02923,Carnitine shuttle (endoplasmic reticular),-3.69071149489493e-05,0
MAR02924,Carnitine shuttle (endoplasmic reticular),0,3.69071055985467e-05
MAR02925,Carnitine shuttle (endoplasmic reticular),0,3.69071055982378e-05
MAR02926,Carnitine shuttle (endoplasmic reticular),-3.69071139319323e-05,0
MAR02927,Carnitine shuttle (endoplasmic reticular),-1000,1000
MAR02928,Carnitine shuttle (endoplasmic reticular),0,3.69071055956738e-05
MAR02929,Carnitine shuttle (endoplasmic reticular),-3.69072440761475e-05,0
MAR02930,Carnitine shuttle (endoplasmic reticular),0,3.69071055985413e-05
MAR02931,Carnitine shuttle (endoplasmic reticular),0,3.69071055982378e-05
MAR02932,Carnitine shuttle (endoplasmic reticular),-3.69071152301924e-05,0
MAR00001,Acylglycerides metabolism,0,0.01
MAR00002,Acylglycerides metabolism,0,0.372059120478276
MAR00003,Acylglycerides metabolism,0,0.216670513133382
MAR00005,Acylglycerides metabolism,0,0.216670513111242
MAR00449,Acylglycerides metabolism,0,8.35813485852901
MAR00604,Acylglycerides metabolism,0,0.354969911622592
MAR00605,Acylglycerides metabolism,0.0005247,0.337204353899723
MAR00665,Acylglycerides metabolism,0,0.336679653899723
MAR00667,Acylglycerides metabolism,0,0.121078159704637
MAR00668,Acylglycerides metabolism,0,0.18641510932655
MAR00669,Acylglycerides metabolism,0,0.178034276056629
MAR00670,Acylglycerides metabolism,0,0.168429713609316
MAR00671,Acylglycerides metabolism,0,0.127147929816497
MAR00672,Acylglycerides metabolism,0,0.114980779186082
MAR00679,Acylglycerides metabolism,0,0.121077528796624
MAR00680,Acylglycerides metabolism,0,0.133366280133259
MAR00681,Acylglycerides metabolism,0,0.115277780824312
MAR00682,Acylglycerides metabolism,0,0.127147929817445
MAR00683,Acylglycerides metabolism,0,0.127031364008414
MAR00684,Acylglycerides metabolism,0,0.114980779185335
MAR07588,Acylglycerides metabolism,0,0.162332124794651
MAR03053,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0313809190945833
MAR03055,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0245469215036214
MAR03057,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.112228516283355
MAR03058,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03059,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03060,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03062,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03063,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03064,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03065,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.11222851628025
MAR03066,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.168342818877917
MAR03067,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.168342818877917
MAR03068,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.168342818877917
MAR03069,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.168342818877917
MAR03070,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840162598
MAR03071,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03072,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03073,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03074,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03075,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03076,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03077,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.176519840160759
MAR03078,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341927379
MAR03079,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03080,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03081,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03082,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03083,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03084,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03085,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03086,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03087,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03088,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03089,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03090,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03091,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03092,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03093,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.0891326341895604
MAR03094,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.379173397955102
MAR03095,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.379173397952326
MAR03096,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.379173397952326
MAR03097,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.379173397952326
MAR03098,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.195182948979346
MAR03099,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.195182948975761
MAR03100,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.195182948975761
MAR03101,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.195182948975761
MAR03102,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.121409938788977
MAR03103,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.121409938773746
MAR03104,Beta oxidation of even-chain fatty acids (peroxisomal),0,0.121409938773746
MAR03056,Beta oxidation of odd-chain fatty acids (peroxisomal),0,0.0319487476658328
MAR03326,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0405785529143902
MAR03327,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0405785529067434
MAR03328,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0405785529067434
MAR03329,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0405785529067434
MAR03330,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03331,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03332,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03333,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03334,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03335,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03336,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03337,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03338,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03339,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03340,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03341,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03342,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03343,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03344,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03345,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03346,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03347,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03348,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03349,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03350,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03351,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03352,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03353,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0460484522184023
MAR03355,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.0460486137801338,0
MAR03364,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.330914857189023
MAR03365,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027059882
MAR03367,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027053826
MAR03368,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027053826
MAR03369,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.330914857219361
MAR03370,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027117315
MAR03372,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027053835
MAR03373,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),0,0.0524792027053835
MAR03375,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.0524794427663677,0
MAR03478,Transport reactions,0,0.01
MAR03481,Transport reactions,-0.336680414548832,0
MAR03482,Beta oxidation of phytanic acid (peroxisomal),-0.01,0
MAR03484,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03486,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03488,Beta oxidation of phytanic acid (peroxisomal),0,1000
MAR03489,Beta oxidation of phytanic acid (peroxisomal),0,1000
MAR03491,Beta oxidation of phytanic acid (peroxisomal),0,0
MAR03498,Beta oxidation of phytanic acid (peroxisomal),0,0.00999999999999091
MAR03501,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03503,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03505,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03506,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03508,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03509,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03510,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03511,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03512,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03513,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03514,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03515,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03301,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.330914857190047
MAR03302,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.045676556439578
MAR03304,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564385892
MAR03305,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564385892
MAR03306,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.330915683325969
MAR03307,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564400096
MAR03309,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387877
MAR03310,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387877
MAR03311,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.330914857224795
MAR03312,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564394453
MAR03314,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03315,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03316,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03317,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03319,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03320,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0456765564387168
MAR03321,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0471234092552861
MAR03322,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0475722782661334
MAR03323,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.0475722975980059,0
MAR03107,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678491889318
MAR03108,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678491933882
MAR03109,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678491933882
MAR03110,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678491933882
MAR03111,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336912178379481
MAR03112,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336912178426385
MAR03113,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336912178426385
MAR03114,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336912178426385
MAR03115,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.34970147754002
MAR03116,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.349701477596293
MAR03117,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.349701477596293
MAR03118,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.349701477596293
MAR03121,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31665395655037
MAR03122,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464235257
MAR03123,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464154055
MAR03125,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464154055
MAR03128,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31664980220454
MAR03129,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464097259
MAR03130,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464118258
MAR03132,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.336678464118258
MAR03135,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31665006472826
MAR03136,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370398038029
MAR03137,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370398002033
MAR03139,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370398002033
MAR03142,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31665006467722
MAR03143,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370490618129
MAR03144,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370490630176
MAR03146,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.172370490630176
MAR03149,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31665489140585
MAR03150,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.379174985534746
MAR03151,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.379174985629339
MAR03153,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.379174985629339
MAR03156,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.31665515386506
MAR03157,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.195182948929327
MAR03158,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.195182948975144
MAR03160,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.195182948975144
MAR03398,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0591315178260139
MAR03406,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0455334602805806
MAR03407,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0455334602744343
MAR03408,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.045533460280505
MAR03409,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0455334252071475
MAR03411,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0402005353015137
MAR03413,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0402005353106867
MAR03414,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0402005353106867
MAR03416,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0359440198071985
MAR03421,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.034242747039313
MAR03422,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0323306008180762
MAR03423,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0347567962080553
