ReactionID,Compartment,MinFlux,MaxFlux
MAR03505,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03506,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03508,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03509,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03510,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03511,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03512,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03513,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03514,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03515,Beta oxidation of phytanic acid (peroxisomal),0,0.01
MAR03301,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.328348930146603
MAR03302,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817878577
MAR03304,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817884356
MAR03305,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817884356
MAR03306,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.328349756247015
MAR03307,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454013044035902
MAR03309,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.045401304403696
MAR03310,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.045401304403696
MAR03311,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.328348930148613
MAR03312,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817885092
MAR03314,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03315,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03316,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03317,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03319,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03320,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0454012817881372
MAR03321,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0468469218980751
MAR03322,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),0,0.0472765620311102
MAR03323,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.0472767812474965,0
MAR03107,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096786989944
MAR03108,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096786966705
MAR03109,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096786966705
MAR03110,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096786966705
MAR03111,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096548892966
MAR03112,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096548874605
MAR03113,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096548874605
MAR03114,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334096548874605
MAR03115,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.346749566462126
MAR03116,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.346749566436204
MAR03117,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.346749566436204
MAR03118,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.346749566436204
MAR03121,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28385494671579
MAR03122,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536399441
MAR03123,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536375707
MAR03125,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536375707
MAR03128,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28382768373024
MAR03129,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536390366
MAR03130,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536375587
MAR03132,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.334089536375587
MAR03135,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28382768401774
MAR03136,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.170937395183625
MAR03137,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.170937395173341
MAR03139,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.170937395173341
MAR03142,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28383211036691
MAR03143,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.170937395182366
MAR03144,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.17093739517709
MAR03146,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.17093739517709
MAR03149,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28382768397637
MAR03150,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.375850728452974
MAR03151,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.375850728451651
MAR03153,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.375850728451651
MAR03156,Beta oxidation of even-chain fatty acids (mitochondrial),0,8.28382836568107
MAR03157,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.193518014261144
MAR03158,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.193518014225842
MAR03160,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.193518014225842
MAR03398,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0586299828212303
MAR03406,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0451425660959894
MAR03407,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0451425660960049
MAR03408,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0451425660960764
MAR03409,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0451425660961473
MAR03411,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0398507502685605
MAR03413,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0398507502688113
MAR03414,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0398507502691788
MAR03416,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0356312708284333
MAR03421,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0340322071231844
MAR03422,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0321157263264252
MAR03423,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0345395353022582
MAR03424,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0318808937083255
MAR03425,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0340258118312466
MAR03426,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.00201406511251796
MAR09719,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0377179396138013
MAR03427,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0351918094651773
MAR03428,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0368019373012646
MAR03429,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.033818307923462
MAR03430,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.033523569971286
MAR03431,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.00210051561279629
MAR03432,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.00218343870276317
MAR03433,Beta oxidation of even-chain fatty acids (mitochondrial),0,0.0322220446234232
MAR03170,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089562858578
MAR03171,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089562858031
MAR03172,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089562858031
MAR03173,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089562858031
MAR03174,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089615767844
MAR03175,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089615768084
MAR03176,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089615768084
MAR03177,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.334089615768084
MAR03178,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0922794934482495
MAR03179,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0922794934470757
MAR03180,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0922794934470757
MAR03181,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0922794934470757
MAR03182,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0986807462102773
MAR03183,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0986807462080939
MAR03184,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0986807462080939
MAR03185,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0986807462080939
MAR03186,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535981015
MAR03187,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03188,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03189,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03190,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03191,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03192,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03193,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03194,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03195,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03196,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03197,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03198,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03199,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03200,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03201,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03202,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03203,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03204,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03205,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0562389535976629
MAR03396,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0435848521036986
MAR03397,Beta oxidation of odd-chain fatty acids (mitochondrial),0,0.0435770187704093
MAR03240,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089774498584
MAR03241,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089774497353
MAR03242,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089774497353
MAR03243,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089774497353
MAR03244,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.347894993516876
MAR03245,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.347894993515949
MAR03246,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.347894993515949
MAR03247,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.347894993515949
MAR03250,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.169478559094978
MAR03252,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.169478559096671
MAR03254,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.169478559096671
MAR03256,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.169478559096671
MAR03258,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089536399969
MAR03260,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089536402215
MAR03262,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089536402215
MAR03264,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),0,0.334089536402215
MAR03272,Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial),-0.334096813424565,0
MAR03356,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.0520287854112749
MAR03357,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03358,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03359,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03360,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03361,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03362,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03363,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),0,0.052028785411624
MAR03218,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334090966890291
MAR03219,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688982
MAR03220,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688982
MAR03221,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688982
MAR03222,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334090966889093
MAR03223,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688664
MAR03224,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688664
MAR03225,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.33409096688664
MAR03226,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.348975930948376
MAR03227,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.348975930948099
MAR03228,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.348975930948099
MAR03229,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.348975930949651
MAR03230,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.169478559097141
MAR03231,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.169478559097429
MAR03232,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.169478559097429
MAR03233,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.169478559097429
MAR03234,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334089536402002
MAR03235,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334089536403537
MAR03236,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334089536403537
MAR03237,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),0,0.334089536403537
MAR03239,Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial),-0.334089536376242,0
MAR03275,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0497915007180221
MAR03277,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.049791500717185
MAR03278,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.049791500717185
MAR03279,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.049791500717185
MAR03280,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.049791500717185
MAR03281,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.059236196741372
MAR03282,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967413603
MAR03283,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967413603
MAR03284,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967414558
MAR03285,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03286,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03287,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03288,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03290,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03292,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03293,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0592361967415883
MAR03294,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0604900493917017
MAR03296,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),0,0.0604900493918508
MAR03298,Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial),-0.0883935602286877,0
MAR01174,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019748004
MAR01175,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01176,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01177,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01178,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01179,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01180,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01181,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01182,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01183,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01184,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01216,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019748004
MAR01217,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01218,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019767842
MAR01219,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),-0.0762708508770292,0
MAR01220,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.0762708019753017
MAR01221,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR01222,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR01223,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR01224,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR01225,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR01226,Beta oxidation of poly-unsaturated fatty acids (mitochondrial),0,0.076270801976707
MAR03522,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.00999999999999091
MAR03523,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03524,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03525,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03526,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03527,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03528,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03529,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03530,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03531,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03532,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03533,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR03534,Beta oxidation of branched-chain fatty acids (mitochondrial),0,0.01
MAR01573,Terpenoid backbone biosynthesis,0,0.334097104455425
MAR06901,Terpenoid backbone biosynthesis,0,0.0259101625410163
MAR06903,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06905,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06906,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06907,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06908,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06909,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR06910,Terpenoid backbone biosynthesis,0,0.0259101625407175
MAR01644,Steroid metabolism,0,0
MAR01651,Steroid metabolism,0,0
MAR01924,Steroid metabolism,0,1000
MAR01926,Steroid metabolism,0,1000
MAR01927,Steroid metabolism,0,0
MAR01928,Steroid metabolism,0,0
MAR01929,Steroid metabolism,0,0
MAR01990,Steroid metabolism,0,0
MAR01991,Steroid metabolism,0,0
MAR02002,Steroid metabolism,0,0
MAR04766,Steroid metabolism,0,500.005
MAR07648,Steroid metabolism,0,0.03
MAR07936,Steroid metabolism,0,0
MAR07940,Steroid metabolism,0,0.02
MAR07941,Steroid metabolism,0,0.02
MAR07948,Steroid metabolism,0,0
MAR07954,Steroid metabolism,0,0.01
MAR07955,Steroid metabolism,0,0.02
MAR07957,Steroid metabolism,0,0
MAR07959,Steroid metabolism,0,0.02
MAR07962,Steroid metabolism,0,0.03
MAR07965,Steroid metabolism,0,0.02
MAR07968,Steroid metabolism,0,0.03
MAR02041,Steroid metabolism,0,0.03
MAR07970,Steroid metabolism,0,0.406366283272567
MAR07972,Steroid metabolism,0,0.406366283268234
MAR07980,Steroid metabolism,0,0.01
MAR07984,Steroid metabolism,0,0.03
MAR07987,Steroid metabolism,0,0.02
MAR01944,Androgen metabolism,0,0
MAR01945,Androgen metabolism,0,0
MAR01952,Androgen metabolism,0,0
MAR01958,Androgen metabolism,0,0
MAR01967,Androgen metabolism,0,0.01
MAR01970,Androgen metabolism,0,0.01
MAR01973,Androgen metabolism,0,0.02
MAR01974,Androgen metabolism,0,0.02
MAR01976,Androgen metabolism,0,0
MAR01977,Androgen metabolism,0,0.02
MAR02015,Androgen metabolism,-0.02,0.01
MAR02017,Androgen metabolism,0,0.409330151647574
MAR02020,Androgen metabolism,-0.01,0.01
MAR01440,Cholesterol biosynthesis 1 (Bloch pathway),0,0.259100973533332
MAR01445,Cholesterol biosynthesis 1 (Bloch pathway),0,0.259100973532647
MAR01448,Cholesterol biosynthesis 1 (Bloch pathway),-0.259101397678255,0
MAR01454,Cholesterol biosynthesis 1 (Bloch pathway),1.13686837721616e-18,0.0715380361307345
MAR01465,Cholesterol biosynthesis 1 (Bloch pathway),-0.0357690960950065,0
MAR01467,Cholesterol biosynthesis 1 (Bloch pathway),0,0.035769012967602
MAR01470,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671509
MAR01473,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671509
MAR01477,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671509
MAR01478,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01479,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01484,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01490,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01493,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01494,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01495,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129672646
MAR01496,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01500,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01502,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01503,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01504,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01505,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01509,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01512,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129671225
MAR01516,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129675603
MAR01519,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129673076
MAR01526,Cholesterol biosynthesis 1 (Bloch pathway),0,0.0357690129673076
MAR01533,Cholesterol biosynthesis 2,0,0.035769012967593
MAR01557,Cholesterol biosynthesis 2,0,3.92627627347738
MAR01558,Cholesterol biosynthesis 2,0,3.92627627347667
MAR01565,Cholesterol biosynthesis 2,0,3.92615774347668
MAR01535,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545127921
MAR01536,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0357691328613697
MAR01538,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0357691328613697
MAR01539,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0357691328613697
MAR01540,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0357691328613697
MAR01543,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.035520154513032
MAR01544,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01545,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01546,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01547,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01548,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01549,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01550,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01551,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01552,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0355201545130611
MAR01553,Cholesterol biosynthesis 3 (Kandustch-Russell pathway),0,0.0357691328613697
MAR01437,Cholesterol metabolism,0,0.334089536406054
MAR01451,Cholesterol metabolism,0,0.259101391560935
MAR01457,Cholesterol metabolism,0,0.0715382657292295
MAR01460,Cholesterol metabolism,0,0.0715382657292295
MAR01531,Cholesterol metabolism,0,0
MAR01570,Cholesterol metabolism,0,0.0357691328646148
MAR01576,Cholesterol metabolism,0,0.331427243256108
MAR01577,Cholesterol metabolism,0,0.33409278645808
MAR03105,Cholesterol metabolism,-0.497725472927251,0.12055952073978
MAR04630,Cholesterol metabolism,0,0.118300684440188
MAR02029,Estrogen metabolism,0,0.02
MAR02030,Estrogen metabolism,0,0.02
MAR02031,Estrogen metabolism,0,0.02
MAR02032,Estrogen metabolism,0,0.02
MAR02033,Estrogen metabolism,0,0.02
MAR02034,Estrogen metabolism,0,0.02
MAR02036,Estrogen metabolism,0,0.03
MAR02038,Estrogen metabolism,0,0.01
MAR02042,Estrogen metabolism,0,0
MAR02043,Estrogen metabolism,0,0
MAR02044,Estrogen metabolism,0,0
MAR02045,Estrogen metabolism,0,0
MAR02046,Estrogen metabolism,0,0
MAR02048,Estrogen metabolism,0,0
MAR02052,Estrogen metabolism,0,0
MAR02053,Estrogen metabolism,0,0
MAR02054,Estrogen metabolism,0,0.03
MAR02058,Estrogen metabolism,0,0
MAR02059,Estrogen metabolism,0,0
MAR02060,Estrogen metabolism,0,0
MAR02061,Estrogen metabolism,0,0
MAR02063,Estrogen metabolism,0,0
MAR02068,Estrogen metabolism,0,0
MAR02069,Estrogen metabolism,0,0
MAR02070,Estrogen metabolism,0,0
MAR02071,Estrogen metabolism,0,0
MAR02072,Estrogen metabolism,0,0
MAR02073,Estrogen metabolism,0,0
MAR02074,Estrogen metabolism,0,0
